age,amenitiesavailable,amenitiesnot,area,balconies,bathroom,bhk,floor,place,neworold,ownership,price,price_per_sq,status
2,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track","Children's play area,Sports Facility,Landscaped Gardens",1360,2,2,2 BHK Apartment ,6,Mundhwa,New,Freehold,10472000,7700,Ready to move
2,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track","Children's play area,Sports Facility,Landscaped Gardens",1350,2,2,2 BHK Apartment ,9,Mundhwa,New,Freehold,10395000,7700,Ready to move
6,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Jogging Track,Rain Water Harvesting,Shopping Mall,School,Hospital,ATM","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens",978,2,2,2 BHK Apartment ,4,Wagholi,Resale,Freehold,2800000,2862,Unfurnished
2,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Golf Course,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",Sports Facility,950,2,2,2 BHK Apartment ,1,Wagholi,Resale,Freehold,5400000,5684,Unfurnished
6,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Golf Course,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",Sports Facility,680,2,2,2 BHK Apartment ,1,Wagholi,Resale,Freehold,5000000,7352,Unfurnished
6,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Golf Course,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",Sports Facility,885,2,2,2 BHK Apartment ,10,Wagholi,New,Freehold,4599345,5197,Ready to move
11,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Gymnasium","Children's play area,Club House,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens",1800,2,2,2 BHK Apartment ,0,Kalyani Nagar,Resale,Freehold,12500000,6944,Unfurnished
11,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Shopping Mall,School,Hospital,ATM","Children's play area,Sports Facility,Landscaped Gardens",1065,2,2,2 BHK Apartment ,3,Viman Nagar,Resale,Freehold,7500000,7042,Unfurnished
6,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Golf Course,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",Sports Facility,885,2,2,2 BHK Apartment ,2,Wagholi,Resale,Freehold,5000000,5649,Unfurnished
6,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Shopping Mall,School,Hospital,ATM","Children's play area,Sports Facility,Landscaped Gardens",1325,2,2,2 BHK Apartment ,2,Viman Nagar,Resale,Freehold,10000000,7547,Unfurnished
11,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Shopping Mall,School,Hospital,ATM","Sports Facility,Landscaped Gardens",2700,2,3,3 BHK Apartment ,4,Kalyani Nagar,Resale,Freehold,32500000,12037,Unfurnished
3,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Golf Course,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",Sports Facility,686,2,1,1 BHK Apartment ,3,Wagholi,Resale,Freehold,3800000,5539,Unfurnished
6,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",Sports Facility,1140,2,2,2 BHK Apartment ,3,Wagholi,Resale,Freehold,6000000,5263,Unfurnished
4,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",Sports Facility,1536,2,3,3 BHK Apartment ,6,Baner,Resale,Co-Operative Society,12800000,8333,Unfurnished
1,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,ATM,Gas connection","Sports Facility,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,BED",784,2,2,2 BHK Apartment ,9,Lohegaon,New,Freehold,5100000,6505,Ready to move
11,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Jogging Track,Rain Water Harvesting,Shopping Mall,School,Hospital,ATM","Children's play area,Swimming Pool,Sports Facility,Landscaped Gardens",1100,2,2,3 BHK Villa ,0,Kharadi,Resale,Freehold,8300000,7545,Unfurnished
2,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Shopping Mall,School,Hospital,ATM","Children's play area,Sports Facility,Landscaped Gardens",1562,2,3,3 BHK Apartment ,3,Kalyani Nagar,Resale,Freehold,10500000,6722,Unfurnished
11,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",Sports Facility,1800,2,3,3 BHK Apartment ,1,Kalyani Nagar,Resale,Freehold,13000000,7222,Furnished
6,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Rain Water Harvesting,Staff Quarter,Landscaped Gardens","Children's play area,Sports Facility",1100,2,2,2 BHK Apartment ,4,Viman Nagar,Resale,Freehold,7700000,7000,Furnished
6,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens","Children's play area,Sports Facility",1470,2,3,3 BHK Apartment ,4,Kharadi,Resale,Freehold,7500000,5102,Unfurnished
11,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Shopping Mall,School,Hospital,ATM","Children's play area,Sports Facility,Landscaped Gardens",2000,2,3,3 BHK Apartment ,7,Viman Nagar,Resale,Freehold,13000000,6500,Unfurnished
11,"Lift Available,Car Parking,24 X 7 Security,Vaastu Compliant,Jogging Track","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens",1300,2,3,3 BHK Apartment ,2,Viman Nagar,Resale,Freehold,7000000,5385,Unfurnished
11,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Rain Water Harvesting,Staff Quarter,Landscaped Gardens","Children's play area,Sports Facility",1150,2,2,2 BHK Apartment ,6,Viman Nagar,Resale,Freehold,8000000,6957,Unfurnished
11,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Cafeteria,Rain Water Harvesting,Staff Quarter,Landscaped Gardens",Sports Facility,1100,2,2,2 BHK Apartment ,8,Wadgaon Sheri,Resale,Freehold,7000000,6364,Unfurnished
11,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Swimming Pool,Jogging Track","Children's play area,Club House,Gymnasium,Sports Facility,Landscaped Gardens",1415,2,3,3 BHK Apartment ,6,Kharadi,Resale,Freehold,7500000,5300,Semi-Furnished
10,BED,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection",610,2,2,1 BHK Apartment ,6,Shastri Nagar,Resale,Freehold,5300000,8688,Semi-Furnished
2,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Shopping Mall,School,Hospital,ATM","Children's play area,Sports Facility,Landscaped Gardens",635,2,2,2 BHK Apartment ,0,Wagholi,Resale,Freehold,3000000,4724,Unfurnished
10,BED,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection",1460,2,3,3 BHK Villa ,1,Shastri Nagar,Resale,Freehold,20500000,14041,Unfurnished
20,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Shopping Mall,School,Hospital,ATM,BED","Children's play area,Club House,Sports Facility,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection",585,1,1,1 BHK Apartment ,2,Koregaon Park,Resale,Co-Operative Society,6000000,10256,Furnished
15,BED,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection",3500,3,4,4 BHK Apartment ,9,Koregaon Park,Resale,Co-Operative Society,33000000,9428,Furnished
15,BED,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection",475,2,1,1 BHK Apartment ,4,Koregaon Park,Resale,Freehold,5500000,11578,Unfurnished
16,"Car Parking,Vaastu Compliant","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens",2750,2,4,4 BHK Villa ,0,Viman Nagar,Resale,Freehold,19500000,7090,Unfurnished
5,"Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Maintenance Staff,Intercom,Cafeteria,Rain Water Harvesting,Landscaped Gardens,Wardrobe,Gas connection,BED","Lift Available,24 X 7 Security,Sports Facility,Jogging Track,AC,TV,Refrigerator,Sofa,Wifi,Dining Table",1553,3,3,3 BHK Apartment ,7,Pimple Saudagar,Resale,Co-Operative Society,9500000,6117,Semi-Furnished
1,"Children's play area,Club House,Gymnasium,Indoor Games,Landscaped Gardens,Wardrobe,Sofa,Microwave,Dining Table,BED","Lift Available,Power Backup,24 X 7 Security,Swimming Pool,Sports Facility,Jogging Track,AC,TV,Refrigerator,Wifi,Gas connection",1021,2,2,2 BHK Apartment ,6,Pimple Saudagar,Resale,Freehold,7650000,7492,Semi-Furnished
5,"Car Parking,Power Backup,24 X 7 Security,Children's play area,Gymnasium,Jogging Track,Intercom,Rain Water Harvesting,Landscaped Gardens","Lift Available,Club House,Swimming Pool,Sports Facility",1200,1,2,2 BHK Apartment ,2,Balewadi,Resale,Freehold,6500000,5416,Unfurnished
16,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Maintenance Staff,School,Hospital,ATM,Gas connection","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,BED",610,1,1,1 BHK Apartment ,4,Bibwewadi,Resale,Freehold,4700000,7704,Unfurnished
0,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Maintenance Staff,Intercom,Rain Water Harvesting,Shopping Mall,School,Hospital","Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens",814,1,2,2 BHK Apartment ,1,Viman Nagar,Resale,Co-Operative Society,5700000,7002,Unfurnished
1,"Car Parking,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Rain Water Harvesting,Multipurpose Room","Lift Available,24 X 7 Security,Sports Facility,Landscaped Gardens",3400,2,4,4 BHK Apartment ,6,Viman Nagar,Resale,Freehold,25000000,7352,Unfurnished
1,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Children's play area,Sports Facility",695,1,1,1 BHK Apartment ,1,Viman Nagar,Resale,Freehold,5500000,7913,Unfurnished
7,"Lift Available,Car Parking,24 X 7 Security,Club House,Gymnasium,Swimming Pool,Landscaped Gardens","Power Backup,Children's play area,Sports Facility,Jogging Track",2535,3,4,4 BHK Apartment ,2,Wagholi,Resale,Co-Operative Society,10000000,3944,Unfurnished
5,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Maintenance Staff,Intercom,Rain Water Harvesting","Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens",600,1,1,1 BHK Apartment ,4,Boat Club Road,Resale,Freehold,8000000,13333,Unfurnished
4,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Rain Water Harvesting,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wardrobe","AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED",920,2,2,2 BHK Apartment ,10,Wagholi,Resale,Freehold,4900000,5326,Semi-Furnished
2,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Gas connection","Sports Facility,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,BED",1173,2,2,2 BHK Apartment ,3,Baner,Resale,Freehold,9500000,8098,Unfurnished
13,BED,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection",2400,2,3,3 BHK Apartment ,3,Koregaon Park,Resale,Co-Operative Society,18500000,7708,Semi-Furnished
10,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,BED","Children's play area,Sports Facility,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection",1850,1,4,4 BHK Apartment ,1,Koregaon Park,Resale,Freehold,18000000,9729,Unfurnished
2,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Gas connection","Sports Facility,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,BED",1061,2,2,2 BHK Apartment ,4,Bavdhan,Resale,Freehold,7000000,6597,Semi-Furnished
6,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Indoor Games,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens","Sports Facility,Jogging Track",1650,3,3,3 BHK Apartment ,9,Pimple Saudagar,Resale,Freehold,13000000,7878,Unfurnished
6,"Car Parking,Club House,Gymnasium,Swimming Pool","Lift Available,Power Backup,24 X 7 Security,Children's play area,Sports Facility,Jogging Track,Landscaped Gardens",1250,2,2,2 BHK Apartment ,1,Rahatani,Resale,Freehold,8200000,6560,Unfurnished
0,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Staff Quarter,Landscaped Gardens,School,Hospital,ATM",Sports Facility,2174,3,4,4 BHK Apartment ,13,Kothrud,New,Freehold,31000000,14259,Ready to move
15,BED,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection",1050,1,2,2 BHK Apartment ,1,Shastri Nagar,Resale,Freehold,7700000,7333,Semi-Furnished
10,BED,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection",2400,2,3,3 BHK Apartment ,3,Koregaon Park,Resale,Co-Operative Society,18500000,7708,Semi-Furnished
10,BED,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection",1150,2,2,2 BHK Apartment ,1,Kalyani Nagar,Resale,Freehold,11000000,9565,Semi-Furnished
7,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Jogging Track,Wardrobe,Sofa,Wifi,Dining Table,Gas connection,BED","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens,AC,TV,Refrigerator",985,1,2,2 BHK Apartment ,2,Kharadi,Resale,Freehold,6200000,6294,Furnished
2,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Jogging Track","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens",815,2,2,2 BHK Apartment ,2,Wagholi,Resale,Freehold,3800000,4662,Unfurnished
11,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",Sports Facility,1470,2,3,3 BHK Apartment ,4,Viman Nagar,Resale,Freehold,10500000,7142,Unfurnished
11,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Cafeteria,Rain Water Harvesting,Staff Quarter,Landscaped Gardens",Sports Facility,2400,2,4,4 BHK Apartment ,3,Wadgaon Sheri,Resale,Freehold,20500000,8541,Unfurnished
1,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",Sports Facility,1005,2,2,2 BHK Apartment ,4,Wagholi,New,Freehold,4120500,4100,Ready to move
